,Trxn_date,Trxn_id,Customer_id,Merchant_id,Price
81919,3/9/2016,945716,1804,135,39547
81920,4/21/2018,775049,1414,131,40341
81921,5/11/2016,999658,1738,114,48454
81922,4/9/2018,695433,1255,116,47952
81923,1/21/2017,262132,1451,109,13324
81924,10/22/2015,700033,1656,112,42225
81925,2/4/2017,476012,1936,104,7789
81926,3/10/2016,361630,1640,144,4222
81927,1/5/2018,818078,1864,108,28797
81928,8/24/2018,804755,1002,135,23424
81929,4/10/2018,874333,1001,131,16965
81930,8/8/2016,959633,1245,144,28865
81931,2/26/2018,680398,1829,138,31672
81932,12/18/2016,149457,1853,139,20937
81933,7/6/2017,934258,1214,123,29267
81934,6/19/2016,912016,1835,107,34006
81935,6/13/2018,463929,1752,120,29945
81936,5/18/2017,730534,1112,142,29278
81937,9/23/2018,476509,1771,130,42877
81938,6/30/2018,149168,1843,127,35830
81939,4/27/2018,270243,1209,115,18135
81940,10/11/2015,953705,1043,118,32280
81941,5/24/2016,593826,1891,129,13036
81942,2/4/2016,305599,1474,121,46992
81943,5/11/2017,718260,1808,138,2372
81944,6/15/2018,196115,1921,146,8362
81945,2/28/2016,552349,1134,110,6064
81946,12/24/2015,552977,1559,129,27566
81947,3/13/2016,380592,1539,134,46275
81948,6/13/2018,767384,1253,120,617
81949,11/18/2016,113871,1966,130,33902
81950,6/18/2016,252806,1040,139,34605
81951,4/17/2016,843255,1983,127,25145
81952,8/2/2017,592171,1503,128,15341
81953,10/14/2017,842579,1480,144,22054
81954,12/7/2017,729367,1845,108,35345
81955,6/8/2018,413357,1898,109,7941
81956,7/2/2017,519097,1540,118,28815
81957,2/6/2016,812911,1049,109,19526
81958,10/29/2017,886596,1485,126,19379
81959,6/3/2017,833818,1344,137,24088
81960,5/19/2017,887861,1513,105,33182
81961,9/22/2016,382457,1728,129,49784
81962,12/28/2016,896952,1036,136,24691
81963,9/26/2016,357261,1176,108,13908
81964,12/23/2016,570686,1874,139,24969
81965,3/3/2018,148954,1374,138,17483
81966,1/25/2017,441019,1087,106,36576
81967,1/12/2018,494039,1743,148,19082
81968,7/18/2017,120028,1395,124,21242
81969,10/20/2017,313998,1993,137,4508
81970,8/17/2018,432834,1385,138,32302
81971,3/22/2018,397985,1059,132,33891
81972,8/23/2018,325631,1375,126,45962
81973,1/11/2017,971708,1503,121,11457
81974,5/4/2017,355939,1048,139,47183
81975,12/24/2016,536892,1131,131,670
81976,8/13/2016,624729,1989,147,7143
81977,8/28/2017,357749,1572,129,39362
81978,10/17/2016,715536,1424,114,2016
81979,8/3/2016,260517,1388,119,36261
81980,5/23/2017,852361,1745,119,12802
81981,10/15/2015,251361,1389,145,17764
81982,9/26/2016,508929,1726,124,23587
81983,12/4/2016,728468,1636,137,4920
81984,1/28/2017,285280,1207,129,43762
81985,9/13/2017,562035,1626,145,47471
81986,2/2/2016,983032,1307,121,13339
81987,11/3/2016,186303,1848,114,15281
81988,10/10/2015,655312,1667,125,19244
81989,1/8/2018,499883,1150,130,36907
81990,8/15/2016,210845,1142,149,33759
81991,8/21/2017,324911,1140,149,43725
81992,4/22/2018,472570,1815,120,40819
81993,5/10/2018,360043,1507,113,15131
81994,1/23/2016,168044,1891,103,19552
81995,6/22/2018,822578,1263,140,22107
81996,6/13/2018,540930,1391,137,9842
81997,4/11/2016,983031,1608,120,44602
81998,8/19/2017,396517,1800,128,3722
81999,3/8/2016,878180,1085,133,16422
82000,4/28/2016,300252,1424,137,38029
82001,3/11/2017,514369,1885,114,8647
82002,9/5/2016,876791,1928,106,15321
82003,2/10/2017,454544,1698,103,37453
82004,3/27/2018,988778,1465,146,18283
82005,3/3/2018,141145,1685,115,48612
82006,12/21/2016,735451,1700,148,1648
82007,8/10/2018,660617,1431,109,48648
82008,8/16/2018,618809,1623,118,4331
82009,10/18/2015,224542,1572,115,14687
82010,10/21/2015,498756,1638,128,11108
82011,10/4/2016,259639,1576,144,35425
82012,5/23/2018,502673,1314,137,3738
82013,5/16/2018,624087,1559,122,38017
82014,12/31/2015,913215,1919,132,36750
82015,9/29/2016,985807,1447,104,39015
82016,10/29/2017,324713,1360,132,26669
82017,12/29/2015,247450,1562,113,22340
82018,7/16/2017,406527,1659,103,2032
82019,8/5/2018,247314,1376,130,7952
82020,8/25/2017,883500,1315,124,32660
82021,1/28/2017,918039,1235,130,30129
82022,6/15/2016,913188,1252,110,26421
82023,3/8/2017,681021,1990,117,38240
82024,6/4/2016,531931,1127,120,23912
82025,4/27/2018,798442,1769,125,47119
82026,4/2/2016,655983,1302,113,5552
82027,3/18/2017,560805,1722,134,703
82028,12/5/2016,453058,1268,103,33393
82029,12/8/2016,183416,1110,124,6092
82030,8/12/2016,696060,1021,128,11472
82031,9/8/2018,750504,1639,139,21827
82032,12/17/2015,841252,1498,131,46705
82033,3/16/2016,892532,1053,146,25645
82034,2/23/2018,821028,1324,135,20704
82035,2/29/2016,987144,1066,106,46889
82036,3/20/2018,766703,1131,109,43945
82037,9/8/2016,710268,1656,127,40933
82038,12/13/2015,133372,1725,110,49193
82039,3/7/2016,680987,1667,142,35035
82040,11/9/2015,810767,1621,142,38285
82041,8/20/2017,289133,1736,131,8134
82042,4/25/2018,713453,1950,111,9742
82043,6/19/2018,837944,1197,130,36038
82044,12/25/2017,799559,1648,122,4953
82045,7/31/2017,401591,1455,138,37020
82046,12/11/2017,554424,1232,144,47552
82047,4/20/2017,408116,1821,114,20184
82048,6/23/2017,622933,1314,148,34090
82049,9/12/2016,734040,1272,138,27071
82050,9/14/2017,757751,1237,121,48221
82051,3/8/2016,914868,1420,124,38330
82052,8/23/2018,144185,1766,114,24554
82053,10/2/2016,623397,1703,147,6438
82054,3/20/2018,210297,1610,101,17440
82055,11/11/2015,588043,1337,107,41571
82056,3/18/2016,909715,1122,119,26991
82057,2/8/2016,317178,1037,134,21066
82058,2/19/2017,986749,1394,129,18202
82059,1/27/2016,845370,1845,120,1944
82060,4/1/2017,262446,1025,133,34802
82061,1/19/2016,177667,1763,129,11610
82062,6/25/2018,669310,1578,105,42331
82063,2/13/2018,690106,1276,131,3539
82064,4/7/2017,692633,1346,135,3392
82065,11/12/2016,195374,1444,115,310
82066,7/24/2017,515387,1316,113,35938
82067,3/26/2017,317041,1865,127,14613
82068,8/19/2018,482141,1227,130,9612
82069,4/14/2018,147326,1489,119,18667
82070,10/3/2017,918168,1423,121,22822
82071,11/12/2016,724563,1550,149,45381
82072,2/7/2017,220503,1597,127,48413
82073,6/26/2016,267171,1447,112,7634
82074,11/19/2017,520400,1090,143,16273
82075,9/12/2017,837801,1296,106,34357
82076,8/27/2017,360680,1428,110,42411
82077,11/9/2015,983963,1805,113,19679
82078,6/22/2016,488991,1426,103,26095
82079,2/13/2017,569093,1116,149,34312
82080,9/30/2018,464494,1122,113,47116
82081,1/22/2016,740197,1914,144,36627
82082,2/11/2016,695692,1278,135,34534
82083,6/7/2016,450746,1338,149,314
82084,1/15/2018,794089,1972,106,14234
82085,1/21/2018,497770,1446,104,18232
82086,4/10/2016,844493,1165,113,27234
82087,3/13/2018,216509,1769,135,18050
82088,6/6/2016,786298,1975,121,19578
82089,3/13/2016,703922,1321,143,4717
82090,3/14/2016,722680,1415,106,7741
82091,6/21/2016,579109,1513,142,46854
82092,9/24/2017,848256,1897,115,5931
82093,1/9/2018,612512,1240,115,1407
82094,5/18/2016,625380,1754,104,23640
82095,7/23/2016,999031,1361,127,46140
82096,10/19/2015,581543,1060,106,26258
82097,12/12/2015,709098,1800,148,33771
82098,9/9/2018,405064,1017,122,48896
82099,11/15/2016,482505,1723,131,11196
82100,7/7/2017,304656,1844,142,41358
82101,2/29/2016,125955,1793,130,9434
82102,5/26/2018,222542,1054,120,26327
82103,8/2/2017,345438,1326,120,42132
82104,6/6/2017,966729,1934,104,9137
82105,3/2/2016,649278,1897,108,48409
82106,8/29/2017,623788,1512,118,46711
82107,7/8/2018,624849,1007,109,4845
82108,12/1/2017,322752,1966,113,4617
82109,11/1/2017,731349,1946,129,30181
82110,3/10/2017,355229,1753,138,44468
82111,10/3/2018,973633,1426,106,38256
82112,3/6/2018,145064,1441,105,38358
82113,4/24/2018,800615,1182,104,6735
82114,2/24/2018,994958,1174,105,47267
82115,3/14/2018,224159,1298,143,39113
82116,10/29/2016,921082,1661,103,27242
82117,3/29/2018,639691,1424,108,10095
82118,2/25/2016,641047,1911,115,12335
82119,10/18/2015,226394,1113,113,16892
82120,4/18/2017,365752,1262,126,24459
82121,12/2/2017,880656,1649,105,14929
82122,11/10/2016,278406,1006,102,12495
82123,2/24/2017,827375,1089,116,37611
82124,2/3/2016,693782,1194,144,5687
82125,8/1/2016,830912,1962,125,27923
82126,4/26/2018,385531,1160,141,8929
82127,3/17/2017,401672,1599,137,43321
82128,8/27/2016,204827,1316,147,20203
82129,2/2/2018,265619,1216,132,11118
82130,7/28/2016,383470,1974,138,31196
82131,10/21/2015,494526,1020,146,14049
82132,12/13/2017,351730,1071,110,41119
82133,1/2/2017,158477,1529,124,35281
82134,2/19/2016,520378,1625,125,38645
82135,4/1/2016,364083,1045,101,43748
82136,4/13/2017,376876,1924,103,32812
82137,10/14/2016,888959,1806,114,48228
82138,12/9/2017,910121,1192,135,30644
82139,9/14/2017,539935,1155,102,16221
82140,10/4/2015,231800,1311,125,277
82141,4/25/2018,193146,1286,146,21711
82142,8/26/2016,827448,1768,107,13729
82143,1/10/2016,942730,1900,122,25862
82144,12/13/2015,534696,1868,148,9489
82145,12/9/2017,100287,1420,146,44064
82146,5/20/2018,315083,1479,137,30603
82147,3/17/2016,645776,1113,115,1311
82148,11/15/2015,617166,1521,147,46730
82149,8/9/2018,491265,1779,103,32264
82150,9/22/2018,730263,1746,122,47497
82151,2/19/2016,742673,1304,143,34891
82152,6/12/2016,291553,1362,150,9506
82153,4/3/2017,420554,1384,115,43226
82154,7/3/2016,662848,1747,136,21247
82155,12/31/2016,704593,1958,121,10268
82156,4/19/2017,335334,1445,144,25742
82157,9/3/2016,775207,1693,145,26020
82158,2/26/2018,790165,1570,128,30041
82159,9/1/2017,635081,1033,131,4764
82160,5/17/2018,261711,1052,137,16395
82161,7/22/2018,483173,1214,104,15319
82162,1/8/2016,894936,1393,149,7707
82163,5/15/2017,693403,1890,140,39935
82164,4/13/2018,891234,1453,108,2989
82165,7/13/2017,839004,1508,105,48480
82166,11/5/2015,865831,1893,101,11541
82167,8/6/2016,854299,1529,138,46222
82168,5/1/2018,450076,1571,101,47909
82169,12/3/2015,368607,1185,123,7687
82170,1/19/2018,144640,1589,147,27183
82171,4/6/2018,936271,1118,140,39350
82172,4/8/2018,908396,1749,123,5352
82173,1/23/2016,499540,1498,146,31589
82174,1/13/2018,565004,1174,108,18901
82175,8/18/2016,431102,1258,128,13670
82176,6/13/2016,956212,1532,109,44986
82177,12/16/2016,937649,1804,132,10855
82178,5/31/2018,615210,1453,133,9053
82179,6/9/2016,355901,1402,119,24516
82180,7/22/2017,111692,1433,109,18966
82181,1/10/2017,799267,1090,141,29234
82182,10/23/2017,891538,1659,129,15616
82183,1/13/2018,889490,1149,132,11470
82184,1/3/2018,854807,1399,147,10900
82185,6/15/2016,731697,1555,106,14376
82186,9/30/2016,484846,1593,114,3603
82187,8/27/2018,972669,1195,123,22118
82188,3/8/2017,203398,1622,121,44078
82189,1/18/2018,944164,1504,117,7139
82190,10/24/2016,511178,1621,139,30225
82191,9/7/2017,397565,1263,135,34006
82192,10/30/2015,985920,1110,148,29117
82193,3/6/2018,977553,1548,133,10809
82194,1/13/2016,893043,1031,111,47236
82195,10/17/2016,687011,1944,109,49146
82196,3/18/2017,646241,1478,134,13695
82197,9/27/2017,616178,1915,132,17896
82198,5/11/2018,526630,1043,125,2129
82199,7/29/2016,752572,1341,148,9095
82200,4/25/2017,540364,1982,131,32133
82201,12/14/2015,356661,1580,101,43111
82202,8/1/2017,428006,1334,141,25188
82203,3/23/2018,769026,1524,112,28830
82204,4/8/2016,522501,1378,133,12613
82205,12/3/2015,653929,1978,141,35310
82206,5/25/2018,498710,1402,104,24126
82207,1/14/2017,115587,1728,130,7491
82208,3/2/2018,382733,1007,141,24664
82209,1/1/2016,750478,1843,142,41504
82210,9/13/2017,167794,1323,118,18916
82211,7/19/2017,643251,1573,114,29482
82212,5/24/2017,450896,1794,108,20600
82213,4/5/2018,757732,1294,139,13432
82214,3/28/2016,926020,1006,121,35786
82215,9/26/2016,899007,1075,119,39524
82216,6/2/2017,842022,1363,110,29526
82217,1/19/2016,290144,1063,146,26931
82218,2/2/2018,132887,1449,136,32174
82219,3/2/2017,596154,1549,145,20883
82220,4/24/2017,244317,1808,113,6130
82221,1/4/2017,582901,1494,110,35257
82222,3/21/2016,392665,1130,130,27770
82223,7/7/2017,595430,1412,103,28680
82224,1/21/2016,565473,1888,134,44424
82225,2/23/2017,202410,1394,121,20929
82226,5/5/2018,176940,1204,143,19645
82227,8/14/2018,557851,1718,119,34328
82228,10/8/2016,790591,1055,136,14142
82229,10/4/2017,192337,1396,109,29525
82230,2/9/2016,312282,1589,102,35643
82231,10/20/2017,264671,1206,116,11042
82232,9/29/2016,539953,1761,124,34920
82233,9/29/2017,509235,1161,150,6682
82234,10/28/2017,704144,1273,121,24362
82235,3/5/2018,359988,1467,108,5188
82236,12/23/2017,301836,1634,127,19362
82237,10/15/2015,925966,1889,150,22149
82238,12/24/2016,404009,1227,110,40350
82239,10/2/2017,958951,1212,112,4092
82240,10/25/2015,307360,1914,127,40945
82241,8/12/2018,530474,1605,133,17197
82242,11/17/2015,541029,1304,140,47010
82243,10/7/2015,847174,1570,115,18890
82244,9/22/2018,519416,1667,125,1539
82245,9/11/2016,864766,1129,105,2986
82246,2/3/2018,373439,1562,114,11115
82247,4/5/2018,754340,1391,112,27997
82248,9/18/2017,304278,1042,103,44755
82249,4/10/2018,204184,1141,104,8628
82250,9/7/2017,464967,1630,127,43744
82251,12/6/2016,322286,1909,129,22641
82252,7/17/2018,679717,1440,111,36911
82253,8/13/2016,239697,1468,117,32266
82254,11/22/2015,586033,1484,122,15043
82255,8/26/2018,732991,1851,150,14157
82256,9/14/2017,777039,1981,116,2742
82257,9/9/2016,582834,1620,125,45855
82258,2/22/2017,737659,1505,111,28971
82259,7/17/2018,153968,1304,125,1341
82260,4/2/2016,720450,1081,144,5896
82261,10/6/2016,949188,1952,122,23741
82262,10/25/2015,168371,1995,146,4485
82263,10/28/2015,959650,1914,104,36599
82264,6/24/2017,110532,1933,130,27338
82265,3/20/2017,464305,1034,139,9034
82266,2/16/2016,857760,1983,140,2487
82267,3/14/2018,651265,1508,140,11955
82268,8/14/2016,367898,1985,149,33298
82269,8/8/2017,745494,1163,136,47128
82270,7/16/2016,360536,1932,145,14557
82271,8/29/2018,111210,1529,134,33276
82272,11/9/2017,181586,1005,120,16600
82273,1/17/2018,432024,1845,130,21229
82274,2/2/2017,948320,1708,131,12561
82275,9/11/2017,697178,1018,148,16935
82276,3/16/2018,952836,1814,104,419
82277,2/27/2016,451263,1773,126,34875
82278,4/23/2016,925624,1760,146,13035
82279,4/15/2017,262503,1427,135,16418
82280,9/17/2017,239711,1383,114,23574
82281,9/13/2018,162791,1717,105,36384
82282,3/3/2017,797149,1899,107,16901
82283,5/11/2016,684029,1871,127,33115
82284,1/28/2016,365917,1997,116,16785
82285,7/11/2016,435580,1263,150,23688
82286,8/11/2016,344028,1751,137,28853
82287,11/10/2016,791876,1661,123,35530
82288,7/15/2017,427717,1492,147,36736
82289,10/2/2018,565610,1386,120,41060
82290,1/8/2016,350860,1574,101,11618
82291,7/4/2017,321144,1746,110,35561
82292,5/27/2018,156250,1391,102,22733
82293,4/4/2016,243624,1214,118,23282
82294,3/26/2016,633235,1589,141,3382
82295,11/14/2015,585892,1504,113,29176
82296,7/23/2018,734852,1674,132,26489
82297,12/6/2016,637793,1115,121,15726
82298,5/27/2016,413912,1357,122,43877
82299,10/22/2015,305703,1877,124,1454
82300,4/26/2018,532837,1856,145,32105
82301,1/21/2018,265990,1219,145,18269
82302,1/31/2017,913276,1274,122,44290
82303,9/10/2018,856001,1341,117,39033
82304,5/21/2018,133382,1227,145,24023
82305,6/30/2016,436808,1304,106,46482
82306,7/25/2016,746291,1059,149,43712
82307,11/26/2016,122265,1867,143,39067
82308,3/25/2017,370359,1421,127,47682
82309,7/6/2017,974660,1788,122,18465
82310,11/5/2017,247917,1705,103,12637
82311,5/24/2017,100455,1912,147,43449
82312,6/6/2018,991765,1004,137,22310
82313,12/2/2017,301067,1456,101,19007
82314,2/16/2016,774351,1960,147,62
82315,8/21/2017,556981,1622,126,8404
82316,11/12/2017,934476,1121,136,36114
82317,11/8/2017,364384,1783,137,24663
82318,10/27/2015,885144,1587,145,30713
82319,10/31/2016,294156,1796,118,9624
82320,2/3/2018,165061,1885,126,27568
82321,1/14/2017,445496,1541,149,43422
82322,2/12/2018,749450,1688,110,23421
82323,1/1/2016,259788,1997,111,11775
82324,11/10/2015,603097,1228,130,12690
82325,8/12/2017,175118,1551,146,11470
82326,6/21/2016,964604,1969,102,6934
82327,6/12/2018,804393,1998,133,35683
82328,9/2/2017,798823,1244,138,10646
82329,12/30/2015,782511,1990,144,2929
82330,11/3/2016,873092,1548,132,20477
82331,6/18/2018,948093,1357,122,10405
82332,8/24/2017,758680,1564,132,46402
82333,6/7/2018,507924,1547,103,15486
82334,1/8/2016,696414,1016,109,12014
82335,3/11/2018,823998,1536,112,9019
82336,3/18/2016,582777,1005,133,13836
82337,9/1/2018,501648,1972,117,25610
82338,8/27/2016,922412,1141,124,7698
82339,1/27/2018,709525,1249,106,18227
82340,6/13/2017,687484,1417,144,38440
82341,6/13/2017,368534,1080,133,34068
82342,2/6/2017,443488,1715,139,47424
82343,2/9/2016,621354,1429,129,32999
82344,9/6/2018,678882,1989,117,7233
82345,8/11/2017,785024,1762,128,36841
82346,5/16/2016,684059,1702,145,31540
82347,10/11/2017,586422,1146,130,22765
82348,11/23/2016,193241,1478,141,14581
82349,5/4/2017,858100,1073,111,49255
82350,4/7/2016,439367,1956,136,1720
82351,12/28/2016,342185,1325,116,6309
82352,2/18/2017,874806,1497,111,15208
82353,7/1/2018,325225,1583,147,32511
82354,11/7/2016,566776,1454,142,31907
82355,3/19/2016,792909,1630,137,35418
82356,5/19/2016,821414,1605,105,24718
82357,4/8/2017,158182,1036,109,38678
82358,8/12/2017,541546,1622,140,28229
82359,11/18/2016,569339,1991,101,49837
82360,9/10/2018,890390,1993,114,1149
82361,11/11/2015,538753,1266,129,18470
82362,12/2/2015,815411,1683,133,23185
82363,11/8/2016,499670,1138,117,18947
82364,10/1/2016,788045,1124,120,11342
82365,11/28/2016,774133,1681,103,12086
82366,6/22/2017,698582,1579,138,27934
82367,11/10/2015,424963,1231,124,41428
82368,4/20/2017,570277,1667,109,29308
82369,8/20/2017,379666,1282,149,47730
82370,2/25/2017,197889,1932,127,31021
82371,12/25/2016,948697,1753,148,40721
82372,9/26/2018,753393,1102,110,6359
82373,6/25/2018,841038,1727,103,38355
82374,2/25/2018,460105,1639,124,43058
82375,1/21/2016,698881,1115,146,7648
82376,11/4/2017,928287,1184,144,23560
82377,6/17/2016,266357,1659,139,4068
82378,7/28/2016,166519,1157,102,283
82379,3/24/2017,926183,1963,122,9981
82380,2/22/2017,421414,1906,141,29822
82381,9/27/2018,572183,1129,122,6150
82382,11/4/2017,833674,1073,107,42163
82383,7/7/2018,911684,1191,115,20536
82384,1/2/2016,100270,1314,101,45241
82385,10/15/2017,934540,1458,129,45413
82386,3/15/2016,670604,1163,107,48324
82387,1/16/2016,369281,1369,127,20130
82388,7/2/2018,401758,1206,133,43831
82389,9/18/2016,802072,1624,148,44269
82390,7/24/2018,999798,1763,142,49209
82391,12/23/2015,776518,1133,113,27027
82392,1/3/2017,315685,1408,104,16788
82393,4/28/2018,711919,1184,143,13885
82394,4/14/2017,823400,1815,147,31735
82395,7/31/2018,900416,1790,126,41602
82396,6/15/2017,816502,1429,120,22421
82397,6/3/2018,383276,1644,144,38787
82398,4/16/2018,930635,1681,148,5840
82399,1/9/2018,355052,1343,106,26698
82400,3/1/2016,544474,1230,130,9697
82401,1/14/2016,629105,1051,150,4485
82402,11/9/2015,643890,1143,145,44568
82403,5/11/2017,615265,1997,137,3062
82404,12/20/2017,699535,1264,130,34569
82405,3/4/2018,328708,1127,122,29536
82406,4/18/2016,602505,1805,147,25273
82407,10/12/2016,469278,1858,107,47761
82408,2/8/2018,466399,1569,112,44791
82409,7/13/2016,262352,1716,138,17113
82410,2/7/2017,861618,1317,117,22597
82411,6/20/2016,135306,1413,126,36158
82412,10/4/2016,766615,1743,146,26541
82413,9/19/2016,530307,1783,108,11207
82414,11/18/2016,212286,1871,117,49469
82415,7/30/2016,717291,1181,131,39163
82416,4/14/2018,698069,1661,103,12862
82417,8/9/2018,907966,1491,117,15559
82418,1/30/2016,819752,1731,142,39444
82419,11/19/2016,842220,1019,130,37220
82420,9/15/2016,908761,1190,101,44993
82421,10/1/2016,311277,1856,108,29364
82422,11/9/2016,499321,1364,125,41950
82423,8/26/2018,916174,1915,130,43688
82424,8/14/2016,414846,1956,124,25572
82425,2/24/2017,939706,1495,123,31764
82426,4/30/2016,428706,1112,136,37423
82427,11/27/2015,273407,1157,149,13450
82428,6/8/2017,813768,1878,136,11318
82429,5/20/2017,105879,1165,127,16679
82430,11/17/2017,596137,1813,146,31610
82431,2/7/2017,135460,1054,141,11148
82432,4/26/2016,237531,1501,117,44833
82433,3/16/2017,811208,1453,112,38126
82434,8/6/2017,899395,1733,145,27129
82435,7/29/2018,780645,1876,104,23246
82436,6/5/2017,985466,1141,148,4352
82437,9/7/2018,828824,1973,115,7439
82438,11/4/2016,755815,1572,143,3417
82439,8/11/2017,845319,1798,118,40821
82440,7/9/2017,726023,1528,104,30938
82441,11/25/2016,554893,1840,108,10610
82442,1/24/2017,718678,1539,138,22855
82443,11/15/2015,463796,1486,114,27231
82444,2/11/2018,669141,1633,122,38278
82445,12/24/2016,983197,1049,106,15052
82446,9/23/2016,284277,1471,143,8406
82447,12/13/2015,220156,1773,140,6231
82448,4/18/2017,567023,1309,105,36522
82449,7/15/2018,872048,1183,132,38893
82450,7/26/2018,151625,1439,104,16374
82451,4/26/2018,269125,1727,148,15193
82452,1/23/2016,404922,1651,101,44364
82453,1/19/2017,788901,1885,131,39334
82454,6/1/2017,550346,1758,136,31781
82455,9/5/2017,316811,1076,140,23866
82456,12/20/2015,588769,1873,114,4610
82457,1/23/2016,159263,1813,118,3310
82458,2/17/2016,395079,1836,129,19842
82459,6/29/2018,992024,1072,124,15694
82460,2/7/2017,793514,1770,140,19868
82461,11/6/2015,182174,1421,117,7145
82462,6/11/2017,782934,1848,133,42887
82463,9/19/2016,978650,1856,132,32577
82464,10/31/2017,185187,1296,120,2112
82465,10/9/2017,483406,1711,120,25709
82466,12/20/2016,367706,1768,127,10405
82467,3/2/2018,287202,1196,130,20339
82468,9/25/2017,329784,1594,103,37249
82469,8/24/2016,906875,1247,107,48226
82470,9/9/2017,265191,1836,123,46464
82471,2/25/2016,895050,1202,108,5660
82472,7/11/2017,307299,1339,131,16333
82473,9/23/2016,620852,1660,139,15876
82474,3/12/2018,452959,1381,122,26203
82475,6/12/2018,780870,1884,145,48352
82476,8/8/2017,251626,1071,118,2018
82477,5/7/2017,678990,1659,125,26437
82478,1/9/2016,876699,1100,119,29943
82479,10/4/2017,349288,1624,114,31716
82480,11/23/2017,613893,1648,118,47352
82481,12/20/2015,297417,1346,104,38009
82482,10/3/2018,606940,1523,112,49280
82483,8/19/2018,846517,1722,142,30609
82484,10/12/2015,105137,1437,112,11114
82485,3/26/2017,847072,1328,147,8380
82486,7/14/2017,161530,1504,148,15547
82487,8/13/2017,899716,1935,144,2821
82488,7/28/2016,928486,1400,115,14145
82489,2/29/2016,756040,1915,124,8111
82490,11/2/2017,892153,1335,111,42365
82491,5/5/2018,263460,1042,121,4103
82492,2/26/2016,472670,1143,131,18550
82493,1/14/2016,254818,1569,141,45084
82494,2/10/2017,592354,1367,136,34101
82495,12/27/2015,629478,1733,123,44897
82496,6/28/2017,164998,1599,148,26080
82497,6/13/2018,710677,1452,137,37060
82498,6/21/2017,546380,1146,110,22651
82499,8/7/2018,842455,1440,124,25342
82500,1/25/2017,216042,1743,146,18185
82501,8/30/2017,585417,1848,119,25333
82502,8/26/2017,765637,1351,118,2951
82503,8/31/2016,327128,1476,139,2255
82504,9/6/2016,695176,1366,140,27770
82505,6/30/2018,489164,1203,124,39510
82506,3/25/2017,830918,1092,107,37088
82507,7/4/2017,236169,1735,114,8374
82508,5/21/2017,610849,1143,139,40812
82509,9/18/2016,310844,1097,117,46099
82510,8/23/2017,594809,1091,108,30409
82511,7/29/2017,249836,1388,102,26939
82512,11/28/2015,746158,1733,146,41111
82513,2/15/2017,854387,1805,115,4412
82514,1/10/2018,131706,1346,120,20955
82515,2/22/2017,568654,1375,141,23263
82516,9/2/2018,276018,1726,134,46595
82517,3/3/2016,900141,1262,124,34558
82518,10/5/2016,760729,1761,105,36021
82519,5/18/2016,851300,1158,109,43737
82520,12/2/2016,961343,1027,127,39695
82521,3/27/2017,172331,1563,146,14197
82522,5/13/2017,266668,1720,121,26044
82523,6/19/2016,966187,1997,115,30618
82524,3/28/2017,780290,1426,134,12368
82525,2/5/2018,778063,1420,122,34985
82526,12/12/2016,118766,1703,127,41442
82527,11/11/2016,263211,1042,129,15054
82528,11/19/2016,467846,1209,116,44512
82529,1/24/2018,844948,1951,119,8295
82530,3/9/2016,925557,1774,120,11176
82531,4/5/2018,356256,1095,149,39332
82532,3/21/2017,867871,1309,127,44305
82533,7/4/2017,239568,1440,108,43266
82534,5/11/2017,626963,1632,122,16562
82535,1/19/2016,433407,1361,131,25486
82536,1/29/2018,524456,1200,144,224
82537,9/8/2017,697004,1563,108,1208
82538,7/9/2017,691667,1573,108,22052
82539,10/22/2016,484841,1568,150,22697
82540,1/29/2016,393671,1306,117,43760
82541,6/1/2018,138871,1406,118,5216
82542,6/27/2017,295708,1086,134,11505
82543,6/19/2016,993196,1057,119,37816
82544,9/23/2018,782741,1984,124,42598
82545,3/4/2018,316014,1396,107,46920
82546,8/2/2018,363821,1530,123,40068
82547,10/29/2016,664504,1840,129,14632
82548,5/17/2017,998285,1357,108,40554
82549,4/3/2018,361098,1939,135,18998
82550,3/27/2016,692930,1992,130,28224
82551,10/13/2017,383204,1622,115,1264
82552,6/4/2018,626006,1578,143,32130
82553,6/17/2016,334426,1245,118,36247
82554,4/8/2017,692926,1165,148,14855
82555,6/23/2018,136338,1489,118,39449
82556,11/14/2017,999084,1989,121,7950
82557,8/4/2017,272305,1402,108,2918
82558,5/4/2017,318421,1384,135,4049
82559,6/28/2016,129561,1590,139,18725
82560,9/30/2018,545346,1786,131,18025
82561,12/27/2015,956361,1920,114,17457
82562,12/13/2015,235368,1948,102,15479
82563,6/11/2017,944472,2000,108,16257
82564,1/11/2016,595826,1044,117,43726
82565,1/10/2018,878973,1661,131,28362
82566,6/12/2017,467461,1346,109,46940
82567,5/25/2016,624444,1938,123,3015
82568,1/3/2017,342441,1335,106,23135
82569,1/13/2016,243095,1662,133,48486
82570,6/21/2017,712754,1861,117,18260
82571,7/16/2017,388730,1107,118,36536
82572,7/24/2016,319217,1011,150,44378
82573,5/1/2017,203923,1196,123,11205
82574,7/4/2017,892618,1161,116,43894
82575,2/3/2018,602052,1900,105,3052
82576,12/28/2015,907251,1101,144,10166
82577,11/23/2016,519802,1764,114,7434
82578,7/26/2018,353431,1760,141,32717
82579,5/8/2018,287909,1066,117,48720
82580,7/3/2017,792715,1832,138,16560
82581,8/8/2016,371882,1498,108,27296
82582,8/12/2018,833822,1984,123,39554
82583,1/31/2018,390585,1857,148,17212
